,n_1,n_2
32580,-54.69657,29.938139
32581,-54.69483,29.937067
32582,-10.053535,-35.430832
32583,-10.057814,-35.440044
32584,-10.065801,-35.450356
32585,-10.073103,-35.461178
32586,-10.099806,-35.50877
32587,-10.110906,-35.53539
32588,-10.105725,-35.52159
32589,-10.079598,-35.47016
32590,-10.087276,-35.481804
32591,-10.093508,-35.4955
32592,-14.620968,-38.58827
32593,-14.589116,-38.586044
32594,-14.755815,-38.59311
32595,-14.724255,-38.59105
32596,-14.654589,-38.590176
32597,-14.687392,-38.590263
32598,-14.904635,-38.590324
32599,-14.875656,-38.591503
32600,-14.84772,-38.59115
32601,-14.792555,-38.59324
32602,-14.819918,-38.59156
32603,-60.476612,13.869876
32604,40.594856,9.573874
32605,40.655453,9.51332
32606,40.623447,9.545816
32607,40.463272,9.667129
32608,40.47914,9.659189
32609,40.498993,9.647961
32610,40.571552,9.597685
32611,40.545773,9.618051
32612,40.52231,9.634565
32613,6.603408,-40.56158
32614,6.5458217,-40.582966
32615,6.588117,-40.567127
32616,6.5601377,-40.579243
32617,6.5716376,-40.574024
32618,6.498324,-40.58986
32619,6.5344887,-40.586197
32620,6.518308,-40.58851
32621,-6.8107257,-29.283463
32622,-6.809655,-29.28468
32623,-6.8073287,-29.287024
32624,-6.800393,-29.28736
32625,-6.8015184,-29.286825
32626,-6.800375,-29.28709
32627,-6.8032384,-29.28774
32628,-6.8013453,-29.28881
32629,-6.8059464,-29.287825
32630,-9.968791,-28.716286
32631,-9.977467,-28.704327
32632,-9.984089,-28.694355
32633,-9.947294,-28.751427
32634,-9.933346,-28.771524
32635,-9.9591465,-28.732883
32636,-9.886122,-28.84858
32637,-9.902323,-28.820675
32638,-9.917271,-28.795609
32639,-9.819961,-28.96568
32640,-9.837539,-28.9358
32641,-9.854472,-28.90477
32642,-9.87202,-28.872286
32643,39.641846,9.927865
32644,39.604633,9.954555
32645,39.619102,9.948304
32646,39.63138,9.939487
32647,39.586185,9.959278
32648,39.569637,9.962331
32649,39.552555,9.966355
32650,39.52836,9.9701605
32651,5.337249,-40.03057
32652,5.2958236,-40.020195
32653,5.81042,-40.07266
32654,5.8214345,-40.05638
32655,5.5727906,-40.081783
32656,5.6389685,-40.090282
32657,5.5093565,-40.06937
32658,5.7645407,-40.092503
32659,5.7314377,-40.09566
32660,5.79346,-40.084827
32661,5.68867,-40.094936
32662,5.394295,-40.04457
32663,5.4507627,-40.056824
32664,-53.655163,13.049059
32665,-53.7701,13.018559
32666,-53.54241,13.080979
32667,-53.39388,13.109588
32668,-53.258995,13.1324415
32669,-53.085773,13.179956
32670,-52.945564,13.2151785
32671,-10.127436,-10.4587145
32672,33.6142,11.96965
32673,33.571198,11.969903
32674,33.67391,11.9691515
32675,33.644783,11.969308
32676,33.395897,11.965944
32677,33.46487,11.969295
32678,33.52247,11.970239
32679,32.6239,11.926367
32680,32.77359,11.931324
32681,32.664856,11.927182
32682,32.71175,11.928614
32683,32.589607,11.927507
32684,32.555603,11.928918
32685,32.93682,11.940317
32686,32.840797,11.935149
32687,33.024002,11.945879
32688,33.316895,11.96246
32689,33.232,11.957818
32690,33.14402,11.952652
32691,-0.26278076,-29.218378
32692,-0.26367497,-29.222252
32693,-0.26516774,-29.232014
32694,-0.26533338,-29.235214
32695,-0.2641654,-29.223967
32696,-0.26403114,-29.24008
32697,-0.2652709,-29.237862
32698,-0.2634488,-29.243958
32699,-0.26281995,-29.247562
32700,-11.158055,-23.97894
32701,-11.025606,-24.058182
32702,-11.004044,-24.073015
32703,-10.979751,-24.090616
32704,-11.091663,-24.01682
32705,-11.049375,-24.042713
32706,-11.070323,-24.029806
32707,-11.143316,-23.98547
32708,-11.127588,-23.994947
32709,-11.110218,-24.00461
32710,-10.958095,-24.10597
32711,-10.932303,-24.12545
32712,-17.136377,-39.54002
32713,-17.127125,-39.54511
32714,-17.101574,-39.559395
32715,-17.092075,-39.56659
32716,-17.109518,-39.554375
32717,-17.117489,-39.549423
32718,-17.082066,-39.57398
32719,-64.20031,9.555126
32720,29.98509,8.322499
32721,30.006502,8.339971
32722,30.026186,8.356155
32723,29.956377,8.29569
32724,29.930027,8.267315
32725,30.076176,8.390134
32726,30.061697,8.381989
32727,30.045279,8.370276
32728,30.101768,8.398588
32729,30.086702,8.394607
32730,30.095448,8.398219
32731,-58.65246,27.047104
32732,-58.682568,27.043678
32733,-58.686363,27.072283
32734,-58.687103,27.052877
32735,-58.689594,27.042952
32736,27.580044,3.9181511
32737,27.4768,3.9885404
32738,27.55226,3.937416
32739,27.522476,3.9600604
32740,27.603857,3.9050758
32741,27.372303,4.043343
32742,27.432915,4.0119095
32743,27.31718,4.0720353
32744,27.14686,4.1630926
32745,27.193398,4.1395955
32746,27.244198,4.1115556
32747,26.965664,4.254383
32748,26.99583,4.24287
32749,27.10207,4.1864886
32750,27.061562,4.208547
32751,27.024706,4.2289824
32752,-60.795578,26.715471
32753,-60.802036,26.705584
32754,36.870728,6.46594
32755,36.862965,6.4559846
32756,36.85702,6.4474387
32757,36.879425,6.476554
32758,36.894196,6.488237
32759,36.912193,6.5014863
32760,36.852825,6.4311185
32761,36.85362,6.43917
32762,6.58756,-34.01679
32763,6.588572,-34.01008
32764,6.6058674,-33.965343
32765,6.607216,-33.961304
32766,6.600398,-33.98262
32767,6.5995,-33.98646
32768,6.598827,-33.991188
32769,6.60078,-33.973564
32770,6.601318,-33.97637
32771,6.6044674,-33.968952
32772,6.600595,-33.97959
32773,6.591982,-34.002846
32774,6.596455,-33.99702
32775,-6.195649,-33.581825
32776,-6.2044153,-33.57649
32777,-6.212863,-33.571667
32778,-6.2228694,-33.5648
32779,-6.2171783,-33.568245
32780,-6.163268,-33.60602
32781,-6.17524,-33.59636
32782,-6.1858263,-33.58731
32783,-6.1312895,-33.630436
32784,-6.147985,-33.617767
32785,-16.344442,-42.07066
32786,-16.342566,-42.06459
32787,-16.364386,-42.145573
32788,-16.362726,-42.113884
32789,-16.363947,-42.12146
32790,-16.365452,-42.137333
32791,-16.365473,-42.13015
32792,-16.359873,-42.104874
32793,-16.357296,-42.097744
32794,-16.349716,-42.083187
32795,-16.34565,-42.076027
32796,-16.353418,-42.09025
32797,31.692022,8.165748
32798,31.694427,8.167651
32799,31.704449,8.165911
32800,31.701376,8.166827
32801,31.698027,8.166465
32802,31.70789,8.161982
32803,31.713621,8.159605
32804,31.723421,8.155178
32805,4.562277,-33.907604
32806,4.607048,-33.931793
32807,4.6494684,-33.957825
32808,4.7647104,-34.046955
32809,4.69007,-33.985924
32810,4.72848,-34.014027
32811,4.2736425,-33.755856
32812,4.2483006,-33.73512
32813,4.229436,-33.717094
32814,4.3906846,-33.820724
32815,4.3431377,-33.798058
32816,4.3022738,-33.77532
32817,4.4432197,-33.847324
32818,4.501497,-33.876152
32819,-15.683343,-31.275185
32820,-15.669874,-31.298243
32821,-15.691207,-31.514462
32822,-15.682464,-31.48755
32823,-15.704412,-31.542488
32824,-15.662076,-31.402332
32825,-15.667402,-31.431868
32826,-15.673657,-31.45786
32827,-15.663189,-31.320263
32828,-15.658929,-31.346346
32829,-15.6585865,-31.373022
32830,-15.758495,-31.619875
32831,-15.717844,-31.564472
32832,-15.737757,-31.593819
32833,-61.144054,22.37441
32834,36.455536,11.02637
32835,36.47178,11.035751
32836,36.489483,11.043834
32837,36.434097,11.004382
32838,36.54662,11.045012
32839,36.52557,11.0486765
32840,36.506546,11.048324
32841,36.567394,11.038827
32842,0.23365107,-36.334877
32843,0.23130557,-36.348896
32844,0.23048042,-36.365097
32845,0.24699995,-36.290913
32846,0.24384041,-36.305916
32847,0.23949751,-36.320236
32848,0.25184563,-36.27228
32849,0.23099236,-36.400127
32850,0.23023619,-36.38168
32851,-5.0359273,-16.643267
32852,-5.037051,-16.647026
32853,-5.038111,-16.648554
32854,-5.0398245,-16.651712
32855,-5.0403953,-16.655283
32856,-5.039863,-16.656727
32857,-5.037286,-16.659367
32858,-5.0318065,-16.660429
32859,-5.0293555,-16.660954
32860,-5.0351324,-16.660221
32861,-5.0300574,-16.660831
32862,-8.2005005,-22.513021
32863,-8.197671,-22.513329
32864,-8.207709,-22.502863
32865,-8.204109,-22.51091
32866,-8.206301,-22.508095
32867,-8.2086,-22.488064
32868,-8.207774,-22.49854
32869,-8.207688,-22.474783
32870,-64.19982,9.39094
32871,-64.21119,9.38691
32872,-64.22715,9.3796015
32873,-64.24509,9.371472
32874,-64.26453,9.360827
32875,-64.287,9.352513
32876,-64.3369,9.340182
32877,-64.31236,9.344876
32878,29.723969,4.0056663
32879,29.604933,3.9080162
32880,29.637655,3.937004
32881,29.67442,3.9688816
32882,29.560972,3.8569126
32883,29.583582,3.8820033
32884,29.912752,4.1392756
32885,29.8501,4.0952377
32886,29.776642,4.042693
32887,30.091002,4.258653
32888,30.042854,4.2262397
32889,29.991232,4.192935
32890,30.23683,4.3512025
32891,30.132982,4.28856
32892,30.173014,4.3131375
32893,30.207626,4.3342714
32894,-52.056946,21.557192
32895,-52.05175,21.560282
32896,-52.050312,21.561684
32897,-52.072895,21.545252
32898,-52.06313,21.55407
32899,-52.068806,21.549614
32900,-52.077755,21.541155
32901,-52.08511,21.53624
32902,-52.0916,21.530176
32903,-52.107056,21.52157
32904,-52.04978,21.561735
32905,-18.000027,-43.333614
32906,-18.000973,-43.332584
32907,-18.001078,-43.33622
32908,-18.005981,-43.333584
32909,-18.003132,-43.332752
32910,-18.008022,-43.336796
32911,-18.009565,-43.33986
32912,-18.017464,-43.375095
32913,-18.009033,-43.3501
32914,-18.002615,-43.338234
32915,-18.00524,-43.344227
32916,-18.010872,-43.357693
32917,-18.013521,-43.364334
32918,28.966171,6.013628
32919,28.969109,6.08585
32920,28.970486,6.149206
32921,28.935516,5.742911
32922,28.950403,5.8313565
32923,28.95852,5.9091296
32924,28.90045,5.5951533
32925,28.92061,5.6714215
32926,28.967537,6.3157506
32927,28.96829,6.268006
32928,28.970526,6.211687
32929,28.968824,6.354448
32930,28.970592,6.389129
32931,1.3211149,-32.03755
32932,1.309697,-32.025845
32933,1.3049849,-32.020626
32934,1.3143176,-32.032585
32935,1.3014058,-32.004963
32936,1.3029214,-32.01032
32937,1.3031449,-32.015583
32938,1.3056971,-31.986002
32939,1.3028356,-31.999022
32940,1.3039705,-31.991356
32941,-14.66437,-30.817482
32942,-14.672615,-30.842627
32943,-14.714911,-30.913473
32944,-14.683239,-30.864994
32945,-14.6986,-30.890965
32946,-14.736189,-30.937912
32947,-14.784717,-30.98311
32948,-14.759964,-30.961414
32949,-14.865768,-31.039268
32950,-14.813487,-31.005085
32951,-14.838437,-31.022812
32952,-14.918032,-31.066336
32953,-14.8874035,-31.05147
32954,-61.12537,22.418621
32955,-24.099628,29.647966
32956,-24.14453,29.626862
32957,-24.12684,29.635136
32958,-24.20198,29.580112
32959,-24.162905,29.615953
32960,-24.190168,29.594402
32961,-24.178377,29.603048
32962,-24.221378,29.56273
32963,-24.216114,29.567762
32964,-24.210506,29.569704
32965,-6.8148575,-32.714504
32966,-6.8146863,-32.703815
32967,-6.816132,-32.728558
32968,-6.8176775,-32.729343
32969,-6.8184175,-32.72785
32970,-6.8138247,-32.718708
32971,-6.814271,-32.726616
32972,-6.8127055,-32.724415
32973,-6.821474,-32.727314
32974,-14.442327,-31.637163
32975,-14.42211,-31.62507
32976,-14.464708,-31.649725
32977,-14.383577,-31.602488
32978,-14.400718,-31.612411
32979,-14.367002,-31.592014
32980,-14.33615,-31.575499
32981,-14.319402,-31.568455
32982,-14.35086,-31.582977
32983,-14.484048,-31.66296
32984,20.626537,7.581655
32985,20.625376,7.584392
32986,20.627588,7.5840006
32987,20.625246,7.5838203
32988,20.629368,7.5823693
32989,20.626234,7.5820546
32990,20.6259,7.582218
32991,20.626516,7.582432
32992,1.1561992,-33.129726
32993,1.1691163,-33.152966
32994,1.1220115,-33.040203
32995,1.1214085,-33.040257
32996,1.1223278,-33.045452
32997,1.12265,-33.04353
32998,1.1295185,-33.064335
32999,1.1256441,-33.052406
33000,1.1491945,-33.109074
33001,1.1405509,-33.09155
33002,1.1334603,-33.074097
33003,-12.300668,-30.589746
33004,-12.294732,-30.615715
33005,-12.298737,-30.597837
33006,-12.296385,-30.605581
33007,-12.292711,-30.62681
33008,-12.289175,-30.639303
33009,-12.285799,-30.654266
33010,-12.277256,-30.689651
33011,-12.280782,-30.670012
33012,-60.740944,22.119184
33013,-60.75153,22.148327
33014,-60.658447,21.994267
33015,-60.62251,21.940233
33016,-60.693787,22.044458
33017,-60.718727,22.082268
33018,30.271801,8.549057
33019,30.286133,8.560461
33020,30.320099,8.580985
33021,30.310682,8.576577
33022,30.301311,8.57126
33023,30.327904,8.585534
33024,30.338501,8.587993
33025,30.349321,8.590719
33026,-56.198406,25.504276
33027,-56.257286,25.60295
33028,-56.323246,25.716589
33029,-56.138847,25.41463
33030,-56.645077,26.176094
33031,-56.829014,26.413742
33032,-56.739243,26.304169
33033,-56.897717,26.487059
33034,-56.984776,26.596159
33035,-56.957794,26.551798
33036,-56.54174,26.031076
33037,-56.42844,25.875729
33038,15.960738,8.0833
33039,15.974221,8.052759
33040,15.947051,8.114303
33041,15.992542,8.013111
33042,15.923203,8.16743
33043,15.935553,8.141518
33044,15.912211,8.191503
33045,16.072086,7.8435144
33046,16.086514,7.8123517
33047,16.101171,7.7843018
33048,16.051033,7.888029
33049,16.03318,7.927295
33050,16.009981,7.97489
33051,16.133139,7.7156076
33052,16.123766,7.737241
33053,16.112936,7.760343
33054,-11.308408,-36.503372
33055,-11.307623,-36.520267
33056,-11.307296,-36.540237
33057,-11.316457,-36.458633
33058,-11.313508,-36.471527
33059,-11.310604,-36.48733
33060,-11.310063,-36.595554
33061,-11.312644,-36.61949
33062,-11.314526,-36.640392
33063,-11.30872,-36.57778
33064,-11.316973,-36.65862
33065,-8.40553,-23.836742
33066,-8.404219,-23.839718
33067,-8.416018,-23.836773
33068,-8.411336,-23.835268
33069,-8.421738,-23.841457
33070,-8.439047,-23.855206
33071,-8.427192,-23.845306
33072,-73.613174,22.275
33073,-73.58932,22.253365
33074,-73.5839,22.246304
33075,-73.60369,22.268251
33076,-73.59779,22.261288
33077,-73.57714,22.24078
33078,-73.56782,22.23641
33079,-73.54824,22.231009
33080,-73.55833,22.233175
33081,28.446657,6.223137
33082,28.445135,6.270907
33083,28.43903,6.3068357
33084,28.45392,5.6951876
33085,28.448206,5.8346357
33086,28.446253,5.938814
33087,28.447803,6.1714783
33088,28.448927,6.114335
33089,28.447401,6.0472684
33090,28.453169,5.2643647
33091,28.449852,5.2110853
33092,28.459236,5.3193917
33093,28.461296,5.474889
33094,28.460726,5.3949094
33095,28.436802,5.1390476
33096,-52.059357,21.468887
33097,-52.056683,21.471258
33098,-52.043682,21.467669
33099,-52.04112,21.46351
33100,-52.05228,21.472757
33101,-52.048367,21.471933
33102,-52.04645,21.470013
33103,-9.892468,-14.531625
33104,17.412182,3.075812
33105,17.396076,3.086454
33106,17.38295,3.1034262
33107,17.35573,3.1554983
33108,17.353588,3.1684327
33109,17.354528,3.1832998
33110,17.36216,3.1427553
33111,17.367167,3.1322846
33112,17.374897,3.1178358
33113,-0.46608004,-30.99923
33114,-0.45892498,-30.996187
33115,-0.4550799,-30.994806
33116,-0.48161525,-30.997688
33117,-0.47349218,-30.999275
33118,-0.4869649,-30.995886
33119,-0.4517719,-30.991735
33120,-0.49207968,-30.991997
33121,-0.49418363,-30.994024
33122,-56.16781,13.096813
33123,-56.178165,13.123976
33124,-15.237204,32.35141
33125,-15.164998,32.311527
33126,-15.201047,32.33196
33127,-15.125619,32.292538
33128,-15.289118,32.379974
33129,-15.343285,32.40939
33130,-16.015295,32.836514
33131,-16.082884,32.89529
33132,-16.128576,32.93535
33133,-16.267685,33.020374
33134,-16.229263,32.999332
33135,-16.18874,32.975346
33136,-15.9428835,32.780445
33137,-15.849835,32.717842
33138,-15.761945,32.659687
33139,-15.483032,32.489494
33140,-15.57559,32.544743
33141,-15.404243,32.44426
33142,-16.372576,33.06226
33143,-16.34589,33.05045
33144,-16.30666,33.036346
33145,3.1701517,-31.480143
33146,3.1654043,-31.476864
33147,3.158581,-31.47013
33148,3.160009,-31.473682
33149,3.1594515,-31.46635
33150,3.1596756,-31.474804
33151,3.160628,-31.461727
33152,3.1643658,-31.456709
33153,-14.935747,-33.96533
33154,-14.916457,-33.979374
33155,-14.842568,-34.022633
33156,-14.891427,-33.99097
33157,-14.868962,-34.00448
33158,-14.589128,-34.220417
33159,-14.657501,-34.161896
33160,-14.678815,-34.144108
33161,-14.612072,-34.200703
33162,-14.632755,-34.18367
33163,-14.709244,-34.122772
33164,-14.733955,-34.104195
33165,-14.820408,-34.038704
33166,-14.789265,-34.061874
33167,-14.76013,-34.08447
33168,-61.394325,22.162579
33169,20.092497,0.4195895
33170,20.092335,0.39213893
33171,20.09502,0.4451963
33172,20.106731,0.5479319
33173,20.116997,0.63130015
33174,20.112337,0.5872127
33175,20.124067,0.70675516
33176,20.124645,0.74045384
33177,20.122803,0.7754796
33178,20.11967,0.6691377
33179,20.11766,0.86245185
33180,20.117064,0.83932936
33181,20.118504,0.8069572
33182,20.102716,0.5128991
33183,20.097965,0.47917157
33184,-4.3743076,-31.48968
33185,-4.3804727,-31.478481
33186,-4.35381,-31.525805
33187,-4.3679447,-31.499212
33188,-4.3619304,-31.512693
33189,-4.307728,-31.600075
33190,-4.317631,-31.583328
33191,-4.3357325,-31.552101
33192,-4.3451767,-31.53851
33193,-4.3264866,-31.566498
33194,-56.130657,12.490235
33195,15.817325,0.3819296
33196,15.814601,0.38427305
33197,15.814303,0.38987517
33198,15.812396,0.39500827
33199,15.811079,0.39591724
33200,15.808285,0.39528742
33201,15.840339,0.37016028
33202,15.823542,0.38247025
33203,15.828128,0.3796061
33204,15.833008,0.37612048
33205,16.21204,-11.402421
33206,16.209814,-11.404626
33207,16.217112,-11.398093
33208,16.215885,-11.400821
33209,16.216888,-11.399637
33210,16.213743,-11.401714
33211,16.213602,-11.40189
33212,16.215065,-11.401691
33213,16.221483,-11.395273
33214,16.217113,-11.394548
33215,14.79986,3.534548
33216,14.799267,3.536048
33217,14.800459,3.5359573
33218,14.797252,3.5334165
33219,14.792659,3.5326605
33220,14.807382,3.5375772
33221,14.809073,3.5352764
33222,14.8082285,3.5345843
33223,14.803858,3.5356052
33224,-45.54715,-22.044752
33225,-45.5451,-22.047855
33226,-45.54103,-22.052967
33227,-45.551476,-22.036663
33228,-45.552547,-22.039682
33229,-45.551785,-22.035519
33230,-45.531967,-22.053661
33231,-45.538387,-22.052711
33232,-45.54838,-22.035202
33233,-45.54905,-22.034512
33234,16.627905,5.927542
33235,16.633476,5.919327
33236,16.632202,5.91017
33237,16.629337,5.8994145
33238,16.625212,5.8903522
33239,16.586222,5.9451494
33240,16.621935,5.9340043
33241,16.61066,5.9379206
33242,16.599678,5.9402533
33243,-0.3696458,-32.518703
33244,-0.3695365,-32.51507
33245,-0.3687119,-32.513023
33246,-0.3663129,-32.513393
33247,18.761566,5.31194
33248,18.76116,5.312158
33249,18.763458,5.3125687
33250,18.761103,5.3186936
33251,18.762838,5.3202477
33252,18.76107,5.324666
33253,18.765465,5.330055
33254,18.763771,5.313722
33255,-2.8381782,-9.714431
33256,-2.838062,-9.715908
33257,-2.8393269,-9.713708
33258,-2.839004,-9.718287
33259,-2.838927,-9.718024
33260,-2.8380175,-9.717528
33261,-2.8391058,-9.717797
33262,-2.8399997,-9.717002
33263,-11.395207,-26.137438
33264,-11.353522,-26.139297
33265,-11.361798,-26.1404
33266,-11.3426075,-26.136555
33267,-11.386049,-26.142624
33268,-11.393126,-26.140043
33269,-11.388079,-26.141777
33270,-11.380886,-26.142883
33271,-11.375159,-26.142279
33272,-11.368741,-26.142073
33273,-19.761654,-40.28975
33274,-19.749134,-40.275833
33275,-19.756832,-40.28259
33276,-19.735498,-40.25243
33277,-19.734386,-40.25408
33278,-19.7336,-40.255222
33279,-19.740656,-40.265755
33280,-19.743935,-40.27005
33281,-19.73483,-40.256943
33282,-19.736803,-40.2602
33283,-21.303654,20.679544
33284,-21.301514,20.675274
33285,-21.301367,20.676437
33286,-21.298769,20.672962
33287,-21.299889,20.674261
33288,-21.299463,20.673159
33289,-21.303617,20.676699
33290,-26.168074,27.90472
33291,-26.164558,27.905045
33292,-26.165741,27.906286
33293,-26.164997,27.90452
33294,30.629866,10.160802
33295,30.62191,10.155371
33296,30.624975,10.157147
33297,30.618336,10.154729
33298,30.616062,10.154944
33299,30.655258,10.180689
33300,30.644703,10.17136
33301,30.637075,10.164973
33302,-4.529213,-28.317482
33303,-4.5472636,-28.345226
33304,-4.6007404,-28.429686
33305,-4.5814877,-28.401157
33306,-4.562019,-28.37014
33307,-4.659701,-28.52372
33308,-4.619625,-28.460257
33309,-4.6387534,-28.49143
33310,-4.7909136,-28.71918
33311,-4.7977953,-28.73051
33312,-4.7787333,-28.702509
33313,-4.767839,-28.685028
33314,-4.750776,-28.658913
33315,-4.731369,-28.630423
